month,language,push_events,unique_actors,events_per_actor,actor_rank
2022-12,Dart,59478,22188,2.6806381828015144,7
2022-12,Go,67055,26610,2.5199173243141675,5
2022-12,Haskell,12194,4232,2.8813799621928164,18
2022-12,Java,85083,40735,2.0886952252362834,4
2022-12,JavaScript,244601,88247,2.7717769442587286,1
2022-12,Julia,28841,11320,2.547791519434629,14
2022-12,Kotlin,34673,13957,2.4842731245969762,12
2022-12,Lua,17337,6501,2.6668204891555147,17
2022-12,PHP,23652,8480,2.7891509433962263,16
2022-12,Perl,4274,1697,2.518562168532705,20
2022-12,Python,209748,82310,2.5482687401287816,2
2022-12,R,36182,14520,2.4918732782369144,11
2022-12,Ruby,7791,3210,2.4271028037383178,19
2022-12,Rust,45861,19533,2.347872830594379,9
2022-12,Scala,23369,9030,2.5879291251384275,15
2022-12,Swift,32175,12755,2.5225401803214424,13
2022-12,TypeScript,163499,59202,2.7617141312793487,3
2023-01,C,40151,16432,2.4434639727361245,10
2023-01,C#,53459,20520,2.605214424951267,8
2023-01,C++,51383,19261,2.6677223404807644,9
2023-01,Dart,64302,25020,2.5700239808153476,6
2023-01,Go,72190,30643,2.355839832914532,5
2023-01,Haskell,13104,5374,2.438407145515445,18
2023-01,Java,91372,36122,2.529538785227839,4
2023-01,JavaScript,245388,91437,2.683683847895272,1
2023-01,Julia,32009,12597,2.541001825831547,14
2023-01,Kotlin,36720,15636,2.3484267075978513,11
2023-01,Lua,16244,6210,2.615780998389694,17
2023-01,PHP,22720,9260,2.4535637149028076,15
2023-01,Perl,4347,1767,2.460101867572156,20
2023-01,Python,222326,86793,2.561566024909843,2
2023-01,R,35906,13639,2.6325976977784293,12
2023-01,Ruby,7511,3031,2.4780600461893765,19
2023-01,Rust,48789,24205,2.0156579219169592,7
2023-01,Scala,23522,9096,2.585971855760774,16
2023-01,Swift,35746,12840,2.783956386292835,13
2023-01,TypeScript,159533,72816,2.1909058448692593,3
2023-02,C,42588,16105,2.6443961502638933,10
2023-02,C#,59210,23021,2.5719994787368057,8
2023-02,C++,55586,20467,2.7158841061220502,9
2023-02,Dart,64507,24836,2.5973184087614754,6
2023-02,Go,72335,26623,2.717011606505653,5
2023-02,Haskell,13847,5291,2.617085617085617,18
2023-02,Java,95519,37340,2.558087841456883,4
2023-02,JavaScript,254406,98378,2.5860050011181364,1
2023-02,Julia,29333,11748,2.496850527749404,14
2023-02,Kotlin,38439,14497,2.6515141063668346,12
2023-02,Lua,16138,6563,2.458936461983849,17
2023-02,PHP,21876,8381,2.610189714831166,16
2023-02,Perl,4238,1586,2.6721311475409837,20
2023-02,Python,223487,92631,2.412658829117682,2
2023-02,R,36597,15417,2.3738081338781862,11
2023-02,Ruby,8035,3107,2.586095912455745,19
2023-02,Rust,51765,24714,2.0945617868414663,7
2023-02,Scala,24445,10713,2.2818071501913564,15
2023-02,Swift,33476,12580,2.6610492845786964,13
2023-02,TypeScript,159792,66627,2.398306992660633,3
2023-03,C,40848,14608,2.796276013143483,10
2023-03,C#,59265,22642,2.6174807879162616,8
2023-03,C++,54308,19870,2.733165576245596,9
2023-03,Dart,64059,23920,2.678051839464883,7
2023-03,Go,72505,27520,2.6346293604651163,5
2023-03,Haskell,12865,4676,2.7512831479897346,18
2023-03,Java,100684,38838,2.5924094958545756,4
2023-03,JavaScript,258803,87144,2.969831543192876,2
2023-03,Julia,31513,12285,2.565160765160765,14
2023-03,Kotlin,39251,14242,2.756003370313158,12
2023-03,Lua,16924,6543,2.586581079015742,17
2023-03,PHP,21495,8412,2.55527817403709,16
2023-03,Perl,4175,1625,2.5692307692307694,20
2023-03,Python,230521,94256,2.4456904600237652,1
2023-03,R,35489,14382,2.4675983868724796,11
2023-03,Ruby,6974,2829,2.4651820431247793,19
2023-03,Rust,56654,25470,2.2243423635649786,6
2023-03,Scala,23907,9548,2.5038751571009636,15
2023-03,Swift,38216,13649,2.79991208147117,13
2023-03,TypeScript,161152,67398,2.39105017953055,3
2023-04,C,41065,15863,2.5887284876757235,12
2023-04,C#,63892,27113,2.3565079482167226,8
2023-04,C++,56833,22874,2.4846113491300166,9
2023-04,Dart,65359,28889,2.262418221468379,6
2023-04,Go,72772,28811,2.5258408246850164,7
2023-04,Haskell,13856,5461,2.5372642373191723,18
2023-04,Java,97933,40479,2.4193532448924135,4
2023-04,JavaScript,252648,82669,3.0561395444483423,1
2023-04,Julia,30508,11771,2.591793390536063,14
2023-04,Kotlin,40540,16457,2.463389439144437,11
2023-04,Lua,17880,6838,2.6147996490201812,17
2023-04,PHP,23311,8848,2.6346066907775767,16
2023-04,Perl,3852,1731,2.2253032928942806,20
2023-04,Python,224228,77144,2.906616198278544,3
2023-04,R,38900,16682,2.3318546936818128,10
2023-04,Ruby,7080,2744,2.5801749271137027,19
2023-04,Rust,57715,28912,1.9962299391256226,5
2023-04,Scala,24986,10742,2.3260100539936697,15
2023-04,Swift,36604,14659,2.4970325397366806,13
2023-04,TypeScript,174763,79039,2.2110983185516013,2
2023-05,C,44818,16423,2.7289776532911163,10
2023-05,C#,55965,23511,2.380375143549828,9
2023-05,C++,60106,24165,2.4873163666459757,8
2023-05,Dart,66298,26513,2.5005846188662164,7
2023-05,Go,81471,31754,2.565692511179694,4
2023-05,Haskell,14523,6342,2.2899716177861875,18
2023-05,Java,88993,30834,2.8861970551988065,5
2023-05,JavaScript,241552,79477,3.0392692225423708,2
2023-05,Julia,30866,12928,2.3875309405940595,14
2023-05,Kotlin,37955,15228,2.492448121880746,12
2023-05,Lua,17027,7044,2.4172345258375922,17
2023-05,PHP,22376,8885,2.518401800787845,16
2023-05,Perl,3527,1294,2.7256568778979906,20
2023-05,Python,236594,95021,2.489912756127593,1
2023-05,R,37527,15537,2.4153311450086887,11
2023-05,Ruby,5883,2328,2.527061855670103,19
2023-05,Rust,56652,27367,2.070084408228889,6
2023-05,Scala,24784,10154,2.4408115028560173,15
2023-05,Swift,37030,13736,2.695835760046593,13
2023-05,TypeScript,185414,71776,2.5832311636201517,3
2023-06,C,42005,18636,2.2539708091865207,10
2023-06,C#,59633,26077,2.286804463703647,6
2023-06,C++,56907,23023,2.471745645658689,9
2023-06,Dart,63205,23815,2.6539995800965777,8
2023-06,Go,65986,25323,2.605773407574142,7
2023-06,Haskell,13993,5629,2.4858767098951855,18
2023-06,Java,89578,33402,2.6818154601520865,4
2023-06,JavaScript,256624,88766,2.8910168307685375,2
2023-06,Julia,31471,14025,2.243921568627451,14
2023-06,Kotlin,40345,17024,2.369889567669173,11
2023-06,Lua,17116,6914,2.4755568411917848,17
2023-06,PHP,22958,8962,2.5617049765677304,16
2023-06,Perl,3652,1473,2.479293957909029,20
2023-06,Python,236628,115308,2.052138620043709,1
2023-06,R,41593,15638,2.659739097071237,12
2023-06,Ruby,6321,2417,2.6152254861398427,19
2023-06,Rust,55954,26555,2.107098474863491,5
2023-06,Scala,24770,10895,2.273519963285911,15
2023-06,Swift,35223,14968,2.3532202030999465,13
2023-06,TypeScript,180742,80348,2.249489719719221,3
2023-07,C,42545,17437,2.439926592877215,10
2023-07,C#,57403,21871,2.624617072836176,9
2023-07,C++,58851,23766,2.476268619035597,8
2023-07,Dart,65225,27847,2.342263080403634,6
2023-07,Go,75676,32612,2.3204955231203237,5
2023-07,Haskell,13646,5759,2.3695085952422295,18
2023-07,Java,98553,36079,2.7315890129992515,4
2023-07,JavaScript,264106,90556,2.916493661380803,1
2023-07,Julia,29561,11715,2.5233461374306443,14
2023-07,Kotlin,39718,15295,2.596796338672769,11
2023-07,Lua,19418,8017,2.4221030310589997,17
2023-07,PHP,20130,8422,2.3901686060318212,16
2023-07,Perl,3099,1203,2.576059850374065,20
2023-07,Python,213687,85782,2.4910470728124783,2
2023-07,R,37235,13970,2.6653543307086616,13
2023-07,Ruby,5971,2133,2.799343647444913,19
2023-07,Rust,55604,26661,2.0855931885525676,7
2023-07,Scala,24579,9971,2.4650486410590715,15
2023-07,Swift,35279,14581,2.419518551539675,12
2023-07,TypeScript,174197,75086,2.319966438483872,3
2023-08,C,38741,15814,2.449791324143164,11
2023-08,C#,54989,22939,2.3971838353895114,8
2023-08,C++,53348,21062,2.5329028582280886,9
2023-08,Dart,62360,23534,2.6497832922580096,7
2023-08,Go,72002,29726,2.422189329206755,5
2023-08,Haskell,13608,5632,2.4161931818181817,18
2023-08,Java,96274,35568,2.7067588843904633,4
2023-08,JavaScript,272744,105139,2.59412777370909,1
2023-08,Julia,29364,10633,2.761591272453682,14
2023-08,Kotlin,35460,13387,2.6488384253380146,13
2023-08,Lua,15992,6680,2.394011976047904,17
2023-08,PHP,20147,8734,2.306732310510648,16
2023-08,Perl,2877,1129,2.5482728077945085,20
2023-08,Python,222770,85137,2.6166061759282098,2
2023-08,R,35628,14534,2.4513554424108985,12
2023-08,Ruby,5219,2031,2.569670113244707,19
2023-08,Rust,53898,23927,2.2526016633928196,6
2023-08,Scala,25462,10211,2.4935853491332876,15
2023-08,Swift,38572,16250,2.3736615384615383,10
2023-08,TypeScript,174525,65321,2.6718053918341726,3
2023-09,C,40784,17891,2.279581912693533,10
2023-09,C#,55796,22509,2.4788306899462436,8
2023-09,C++,54490,21575,2.525608342989571,9
2023-09,Dart,63194,23257,2.7172034226254462,7
2023-09,Go,67941,26026,2.610504879735649,6
2023-09,Haskell,13234,5307,2.493687582438289,18
2023-09,Java,102422,36672,2.792921029668412,4
2023-09,JavaScript,258907,88750,2.917261971830986,1
2023-09,Julia,30365,11488,2.643192896935933,14
2023-09,Kotlin,37197,17005,2.1874154660394,11
2023-09,Lua,18071,6467,2.794340497912479,17
2023-09,PHP,20286,7702,2.633861334718255,16
2023-09,Perl,2636,1083,2.4339796860572482,20
2023-09,Python,215986,83921,2.5736823917732154,2
2023-09,R,40892,16015,2.5533562285357476,12
2023-09,Ruby,4864,1947,2.4982023626091423,19
2023-09,Rust,56839,29280,1.9412226775956285,5
2023-09,Scala,22913,8328,2.7513208453410183,15
2023-09,Swift,33882,13664,2.4796545667447307,13
2023-09,TypeScript,177942,75132,2.3683916307299153,3
2023-10,C,41003,14874,2.756689525346242,12
2023-10,C#,57358,25802,2.2230059685295713,7
2023-10,C++,54491,22214,2.4530026109660574,9
2023-10,Dart,68595,27378,2.505478851632698,6
2023-10,Go,77047,30373,2.536693774075659,4
2023-10,Haskell,14578,5498,2.6515096398690434,18
2023-10,Java,87026,29880,2.912516733601071,5
2023-10,JavaScript,258937,107892,2.3999647795944092,1
2023-10,Julia,32198,14107,2.2824129864606224,14
2023-10,Kotlin,39552,18754,2.1089900821158154,10
2023-10,Lua,17430,7135,2.4428871758934827,17
2023-10,PHP,19447,8383,2.3198139091017533,16
2023-10,Perl,2720,1073,2.5349487418452936,20
2023-10,Python,217247,87248,2.4899940399779936,2
2023-10,R,37740,17086,2.2088259393655623,11
2023-10,Ruby,4909,2058,2.3853255587949467,19
2023-10,Rust,51360,24397,2.1051768660081156,8
2023-10,Scala,24074,9164,2.6270187690964644,15
2023-10,Swift,34746,14866,2.337279698641195,13
2023-10,TypeScript,182128,70078,2.59893261794001,3
2023-11,C,40128,16333,2.456866466662585,10
2023-11,C#,60444,22816,2.649193548387097,8
2023-11,C++,52871,20886,2.5314085990615722,9
2023-11,Dart,69405,28298,2.4526468301646758,6
2023-11,Go,70936,28388,2.4988023108355644,5
2023-11,Haskell,12652,5152,2.455745341614907,18
2023-11,Java,92431,36881,2.5061956020715273,4
2023-11,JavaScript,262235,88775,2.9539284708532807,2
2023-11,Julia,33037,13238,2.495618673515637,13
2023-11,Kotlin,38597,16109,2.3959898193556395,11
2023-11,Lua,17496,6988,2.503720663995421,17
2023-11,PHP,19482,7452,2.6143317230273753,16
2023-11,Perl,2337,887,2.6347237880496053,20
2023-11,Python,237502,98679,2.406814013113226,1
2023-11,R,38618,14774,2.613916339515365,12
2023-11,Ruby,4244,1767,2.4018109790605546,19
2023-11,Rust,55584,24863,2.235611149097052,7
2023-11,Scala,22750,9088,2.503301056338028,15
2023-11,Swift,35955,13205,2.7228322605073836,14
2023-11,TypeScript,170807,66153,2.581999304642269,3
2023-12,C,41709,17931,2.3260833193909987,10
2023-12,C#,60084,24886,2.414369525034156,8
2023-12,C++,61929,24449,2.532987034234529,9
2023-12,Dart,67479,27523,2.4517312792936816,7
2023-12,Go,73129,29229,2.5019330117349208,5
2023-12,Haskell,13415,5231,2.564519212387689,18
2023-12,Java,96065,35477,2.7078106942526143,4
2023-12,JavaScript,260919,91996,2.836199399973912,2
2023-12,Julia,31537,11812,2.6699119539451406,14
2023-12,Kotlin,40204,16643,2.4156702517574957,11
2023-12,Lua,18941,8136,2.328048180924287,16
2023-12,PHP,19608,7430,2.6390309555854645,17
2023-12,Perl,2435,978,2.4897750511247443,20
2023-12,Python,228860,93037,2.459881552500618,1
2023-12,R,41571,16577,2.507751704168426,12
2023-12,Ruby,3656,1567,2.3331206126356094,19
2023-12,Rust,53787,27548,1.9524829388703353,6
2023-12,Scala,23718,9871,2.402796069293891,15
2023-12,Swift,38430,14944,2.571600642398287,13
2023-12,TypeScript,184663,72385,2.551122470125026,3
2024-01,C,43974,17472,2.516826923076923,11
2024-01,C#,69246,29742,2.3282227153520276,7
2024-01,C++,58290,26265,2.2193032552826955,8
2024-01,Dart,70430,30123,2.3380805364671513,5
2024-01,Go,79651,30090,2.647092057161848,6
2024-01,Haskell,13500,5514,2.4483133841131663,18
2024-01,Java,89690,34291,2.615555101921787,4
2024-01,JavaScript,266674,98112,2.7180569145466404,1
2024-01,Julia,32644,12136,2.689848384970336,14
2024-01,Kotlin,42653,17828,2.3924725151447164,10
2024-01,Lua,19105,8545,2.2358104154476304,16
2024-01,PHP,19399,8389,2.3124329479079746,17
2024-01,Perl,2000,876,2.2831050228310503,20
2024-01,Python,238472,87579,2.722935863620274,2
2024-01,R,40513,14393,2.814771069269784,13
2024-01,Ruby,3671,1519,2.4167215273206057,19
2024-01,Rust,52180,22341,2.335616131775659,9
2024-01,Scala,23318,8803,2.648869703510167,15
2024-01,Swift,41101,16678,2.464384218731263,12
2024-01,TypeScript,186078,80340,2.31613144137416,3
2024-02,C,42291,15731,2.6883859894475877,13
2024-02,C#,66321,29811,2.224715708966489,5
2024-02,C++,64287,25142,2.5569564871529713,9
2024-02,Dart,68378,29069,2.3522652998039146,6
2024-02,Go,72586,28981,2.5046064663055105,7
2024-02,Haskell,14746,5679,2.596583905617186,18
2024-02,Java,98683,42308,2.332490309161388,4
2024-02,JavaScript,275277,97453,2.8247155038839233,2
2024-02,Julia,33191,13269,2.5013942271459793,14
2024-02,Kotlin,41856,16139,2.5934692360121443,11
2024-02,Lua,18025,7313,2.464788732394366,17
2024-02,PHP,19202,8364,2.295791487326638,16
2024-02,Perl,1980,774,2.558139534883721,20
2024-02,Python,251562,102147,2.462744867690681,1
2024-02,R,44807,17549,2.5532508974870365,10
2024-02,Ruby,3327,1350,2.4644444444444447,19
2024-02,Rust,54595,27665,1.9734321344659316,8
2024-02,Scala,24870,9285,2.678513731825525,15
2024-02,Swift,37588,15797,2.379439134012787,12
2024-02,TypeScript,189772,87977,2.157063778032895,3
2024-03,C,46012,18468,2.4914446610353043,11
2024-03,C#,62245,27864,2.2338860178007467,7
2024-03,C++,62655,24072,2.6028165503489533,9
2024-03,Dart,69788,24825,2.8111983887210474,8
2024-03,Go,73916,30275,2.4414863748967797,5
2024-03,Haskell,15351,5988,2.563627254509018,18
2024-03,Java,97682,39058,2.500947309130012,4
2024-03,JavaScript,262836,96191,2.7324385857304736,2
2024-03,Julia,34269,13765,2.4895750090810025,14
2024-03,Kotlin,42661,18354,2.3243434673640624,12
2024-03,Lua,17940,7414,2.4197464256811436,17
2024-03,PHP,19713,7735,2.5485455720749837,16
2024-03,Perl,1825,796,2.292713567839196,20
2024-03,Python,266485,105792,2.518952283726558,1
2024-03,R,43959,19329,2.2742511252522117,10
2024-03,Ruby,3008,1271,2.3666404405979544,19
2024-03,Rust,63400,28698,2.2092131855878456,6
2024-03,Scala,24546,9014,2.723097404038163,15
2024-03,Swift,38135,14799,2.5768633015744307,13
2024-03,TypeScript,202296,83541,2.4215175781951377,3
2024-04,C,46221,18528,2.4946567357512954,10
2024-04,C#,66971,27019,2.478663162959399,8
2024-04,C++,59059,21216,2.783700980392157,9
2024-04,Dart,75660,28608,2.6447147651006713,6
2024-04,Go,81530,31404,2.596166093491275,5
2024-04,Haskell,15808,6686,2.3643434041280287,18
2024-04,Java,110115,44983,2.4479247715803747,4
2024-04,JavaScript,281237,102164,2.7527994205395245,2
2024-04,Julia,34324,13569,2.5295895054904562,14
2024-04,Kotlin,41794,16766,2.492783013241083,11
2024-04,Lua,18566,7545,2.460702451954937,16
2024-04,PHP,18380,7394,2.485799296727076,17
2024-04,Perl,1431,579,2.471502590673575,20
2024-04,Python,251781,111388,2.2603960929364026,1
2024-04,R,41513,15453,2.686403934511098,12
2024-04,Ruby,2471,1177,2.0994052676295665,19
2024-04,Rust,60573,28428,2.130751371886872,7
2024-04,Scala,24878,10677,2.330055258967875,15
2024-04,Swift,38763,14235,2.723076923076923,13
2024-04,TypeScript,193350,74249,2.6040754757639832,3
2024-05,C,45102,17048,2.645588925387142,11
2024-05,C#,65338,26737,2.443729663013801,8
2024-05,C++,62952,23885,2.63562905589282,9
2024-05,Dart,76942,30509,2.5219443442918483,6
2024-05,Go,77218,31407,2.4586238736587385,5
2024-05,Haskell,14692,5790,2.5374784110535407,18
2024-05,Java,100600,38406,2.6193823881685154,4
2024-05,JavaScript,290293,103796,2.796764807892404,2
2024-05,Julia,33293,13187,2.5246834003184957,14
2024-05,Kotlin,43509,18797,2.3146778741288503,10
2024-05,Lua,19355,7425,2.6067340067340066,16
2024-05,PHP,19474,7230,2.693499308437068,17
2024-05,Perl,1261,536,2.3526119402985075,20
2024-05,Python,251051,104589,2.4003575901863483,1
2024-05,R,40448,14878,2.7186449791638663,13
2024-05,Ruby,2258,864,2.613425925925926,19
2024-05,Rust,59549,28199,2.111741551118834,7
2024-05,Scala,24727,8558,2.8893433045104,15
2024-05,Swift,41271,15867,2.6010588012856872,12
2024-05,TypeScript,199376,81717,2.4398350404444606,3
2024-06,C,45381,15541,2.920082362782318,13
2024-06,C#,64789,22857,2.8345364658529117,9
2024-06,C++,64037,23826,2.687694115671955,8
2024-06,Dart,76686,31914,2.40289528106787,5
2024-06,Go,80538,30813,2.613766916561192,6
2024-06,Haskell,14797,5775,2.5622510822510822,18
2024-06,Java,105163,38518,2.730230022327224,4
2024-06,JavaScript,272937,108996,2.5041010679290983,1
2024-06,Julia,35932,14492,2.4794369307203974,14
2024-06,Kotlin,45175,18697,2.416163020805477,10
2024-06,Lua,19625,8187,2.3970929522413584,16
2024-06,PHP,18924,6964,2.717403790924756,17
2024-06,Perl,1096,495,2.214141414141414,20
2024-06,Python,253555,101670,2.493901839283958,2
2024-06,R,42491,17688,2.4022501130710086,11
2024-06,Ruby,2018,799,2.525657071339174,19
2024-06,Rust,65531,29175,2.2461353898886034,7
2024-06,Scala,25358,9906,2.5598627094690087,15
2024-06,Swift,41029,16306,2.5161903593769166,12
2024-06,TypeScript,187830,76115,2.4677133285160613,3
2024-07,C,46779,17598,2.658199795431299,12
2024-07,C#,64378,28407,2.266272397648467,8
2024-07,C++,64977,25015,2.5975214871077354,9
2024-07,Dart,78123,33152,2.356509411196911,6
2024-07,Go,81115,33312,2.4350084053794427,5
2024-07,Haskell,15949,6428,2.481176104542626,18
2024-07,Java,97545,38031,2.5648812810601878,4
2024-07,JavaScript,269990,102881,2.62429408734363,2
2024-07,Julia,32991,13738,2.401441257825011,14
2024-07,Kotlin,46314,16821,2.7533440342429105,13
2024-07,Lua,20230,8219,2.4613699963499207,16
2024-07,PHP,18512,7114,2.60219285915097,17
2024-07,Perl,879,350,2.5114285714285716,20
2024-07,Python,241310,103619,2.3288200040533105,1
2024-07,R,41950,17949,2.337177558638364,11
2024-07,Ruby,1443,578,2.4965397923875434,19
2024-07,Rust,64693,30873,2.095455576069705,7
2024-07,Scala,22903,9158,2.50087355317755,15
2024-07,Swift,40541,19539,2.0748758892471466,10
2024-07,TypeScript,200412,85199,2.352281130060212,3
2024-08,C,43042,17364,2.4788067265607,11
2024-08,C#,62636,25744,2.433032939714108,8
2024-08,C++,56858,22524,2.524329603977979,9
2024-08,Dart,69448,27154,2.557560580393312,7
2024-08,Go,82212,33622,2.445184700493724,5
2024-08,Haskell,14478,6011,2.4085842621859923,18
2024-08,Java,96775,36198,2.6734902480800042,4
2024-08,JavaScript,292043,115157,2.5360420990473873,1
2024-08,Julia,34429,14218,2.421507947671965,14
2024-08,Kotlin,42125,17530,2.4030233884768966,10
2024-08,Lua,18150,6766,2.6825302985515815,17
2024-08,PHP,17466,6816,2.5625,16
2024-08,Perl,609,247,2.465587044534413,20
2024-08,Python,244850,108362,2.259555932891604,2
2024-08,R,43988,16802,2.6180216640876086,12
2024-08,Ruby,1047,398,2.630653266331658,19
2024-08,Rust,63929,29834,2.1428236240530936,6
2024-08,Scala,23951,8685,2.7577432354634426,15
2024-08,Swift,38790,15480,2.505813953488372,13
2024-08,TypeScript,192069,91129,2.107660569083387,3
2024-09,C,44883,18077,2.4828787962604415,12
2024-09,C#,61898,22816,2.712920757363254,9
2024-09,C++,62315,24352,2.5589273981603156,8
2024-09,Dart,66008,26982,2.4463716551775256,7
2024-09,Go,74411,28881,2.5764689588310654,6
2024-09,Haskell,15093,6103,2.4730460429297065,18
2024-09,Java,102891,39896,2.5789803489071588,4
2024-09,JavaScript,285840,96384,2.9656374501992033,2
2024-09,Julia,34772,14182,2.4518403610210124,14
2024-09,Kotlin,44943,18711,2.4019560686227353,10
2024-09,Lua,20309,8085,2.5119356833642548,16
2024-09,PHP,16750,6997,2.3938830927540375,17
2024-09,Perl,372,147,2.5306122448979593,20
2024-09,Python,236555,98095,2.4114888628370457,1
2024-09,R,41848,18198,2.299593361907902,11
2024-09,Ruby,634,257,2.4669260700389106,19
2024-09,Rust,60916,30158,2.0198952185158165,5
2024-09,Scala,23516,9669,2.4321025959251217,15
2024-09,Swift,38412,15058,2.550936379333245,13
2024-09,TypeScript,200014,89427,2.236617576347188,3
2024-10,C,43308,17769,2.4372784062130677,10
2024-10,C#,61093,24581,2.485374883039746,8
2024-10,C++,57908,24207,2.3922006031313257,9
2024-10,Dart,71291,30696,2.322485014334115,5
2024-10,Go,76094,29023,2.6218516349102434,7
2024-10,Haskell,14431,5820,2.479553264604811,18
2024-10,Java,99021,33378,2.966654682725148,4
2024-10,JavaScript,296385,117220,2.5284507763180346,1
2024-10,Julia,34296,14053,2.4404753433430586,14
2024-10,Kotlin,40850,16510,2.474258025439128,11
2024-10,Lua,19933,8292,2.403883260974433,16
2024-10,PHP,15604,6342,2.4604225796278776,17
2024-10,Perl,156,60,2.6,20
2024-10,Python,252103,90196,2.795057430484722,3
2024-10,R,40078,14319,2.798938473357078,13
2024-10,Ruby,256,103,2.4854368932038833,19
2024-10,Rust,58507,29799,1.963388033155475,6
2024-10,Scala,23589,10469,2.25322380361066,15
2024-10,Swift,40472,15703,2.577341909189327,12
2024-10,TypeScript,190594,95581,1.9940573963444617,2
2024-11,C,44975,18368,2.448551829268293,10
2024-11,C#,62115,26459,2.3475943913224233,8
2024-11,C++,60220,24089,2.4998962181908757,9
2024-11,Dart,69779,27606,2.5276751430848368,7
2024-11,Go,75995,29003,2.6202461814295073,5
2024-11,Haskell,14472,5944,2.4347240915208612,18
2024-11,Java,91536,38120,2.401259181532004,4
2024-11,JavaScript,310864,115898,2.6822205732626965,1
2024-11,Julia,34435,13570,2.5375829034635227,14
2024-11,Kotlin,43599,16276,2.678729417547309,13
2024-11,Lua,18734,8047,2.328072573629924,16
2024-11,PHP,14515,5981,2.426851697040629,17
2024-11,Python,253576,91866,2.7602812792545666,2
2024-11,R,41416,17614,2.3513114567957305,11
2024-11,Rust,65903,28345,2.325030869641912,6
2024-11,Scala,25143,10552,2.382771038665656,15
2024-11,Swift,40046,16417,2.4393007248583785,12
2024-11,TypeScript,184144,69690,2.6423303199885204,3
2024-12,C,40758,16609,2.4539707387560963,11
2024-12,C#,63489,23324,2.7220459612416397,8
2024-12,C++,59305,22997,2.578814627994956,9
2024-12,Dart,75218,30349,2.478434215295397,7
2024-12,Go,85397,32856,2.599129534940346,5
2024-12,Haskell,16230,6306,2.5737392959086582,17
2024-12,Java,106066,37598,2.8210543113995423,4
2024-12,JavaScript,274006,103421,2.6494232312586417,2
2024-12,Julia,37307,15340,2.432007822685789,14
2024-12,Kotlin,42309,17306,2.444759043106437,10
2024-12,Lua,19939,8006,2.4905071196602546,16
2024-12,PHP,15722,6166,2.549789166396367,18
2024-12,Python,255747,111449,2.2947446814237904,1
2024-12,R,41113,15873,2.59012159012159,13
2024-12,Rust,67786,32314,2.09772853871387,6
2024-12,Scala,24808,10422,2.3803492611782766,15
2024-12,Swift,41800,16049,2.6045236463331047,12
2024-12,TypeScript,210490,92187,2.2832937398982502,3
